,distributorId,originalDistributorId
1663,1,1.0
1664,1,1.0
1665,1,1.0
1666,1,1.0
1667,1,1.0
1668,1,1.0
1669,1,1.0
1670,2,2.0
1671,2,2.0
1672,2,2.0
1673,3,3.0
1674,3,3.0
1675,5,5.0
1676,5,5.0
1677,12,12.0
1678,12,12.0
1679,10,10.0
1680,16,16.0
1681,3,3.0
1682,3,3.0
1683,2,2.0
1684,2,2.0
1685,5,5.0
1686,1,1.0
1687,1,1.0
1688,1,1.0
1689,1,1.0
1690,1,1.0
1691,1,1.0
1692,1,1.0
1693,20,20.0
1694,4,4.0
1695,3,3.0
1696,5,5.0
1697,5,5.0
1698,23,23.0
1699,10,10.0
1700,10,10.0
1701,1,1.0
1702,1,1.0
1703,1,1.0
1704,26,26.0
1705,6,6.0
1706,12,12.0
1707,12,12.0
1708,5,5.0
1709,1,1.0
1710,1,1.0
1711,2,2.0
1712,1,1.0
1713,1,1.0
1714,1,1.0
1715,1,1.0
1716,1,1.0
1717,1,1.0
1718,1,1.0
1719,3,3.0
1720,4,4.0
1721,4,4.0
1722,5,5.0
1723,6,6.0
1724,6,6.0
1725,6,6.0
1726,6,6.0
1727,8,8.0
1728,12,12.0
1729,10,10.0
1730,1,1.0
1731,17,17.0
1732,18,18.0
1733,4,4.0
1734,6,6.0
1735,1,1.0
1736,1,1.0
1737,1,1.0
1738,1,1.0
1739,13,13.0
1740,4,4.0
1741,4,4.0
1742,4,4.0
1743,4,4.0
1744,5,5.0
1745,6,6.0
1746,9,9.0
1747,1,1.0
1748,1,1.0
1749,4,4.0
1750,6,6.0
1751,5,5.0
1752,1,1.0
1753,2,2.0
1754,1,1.0
1755,1,1.0
1756,1,1.0
1757,1,1.0
1758,1,1.0
1759,1,1.0
1760,2,2.0
1761,3,3.0
1762,4,4.0
1763,4,4.0
1764,5,5.0
1765,5,5.0
1766,6,6.0
1767,6,6.0
1768,10,10.0
1769,1,1.0
1770,5,5.0
1771,5,5.0
1772,5,5.0
1773,6,6.0
1774,1,1.0
1775,13,13.0
1776,8,8.0
1777,5,5.0
1778,2,2.0
1779,2,2.0
1780,12,12.0
1781,10,10.0
1782,10,10.0
1783,1,1.0
1784,24,24.0
1785,16,16.0
1786,18,18.0
1787,7,7.0
1788,11,11.0
1789,3,3.0
1790,3,3.0
1791,2,2.0
1792,9,9.0
1793,5,5.0
1794,5,5.0
1795,5,5.0
1796,5,5.0
1797,1,1.0
1798,1,1.0
1799,6,6.0
1800,6,6.0
1801,1,1.0
1802,1,1.0
1803,1,1.0
1804,2,2.0
1805,6,6.0
1806,10,10.0
1807,10,10.0
1808,10,10.0
1809,1,1.0
1810,1,1.0
1811,1,1.0
1812,13,13.0
1813,13,13.0
1814,13,13.0
1815,15,15.0
1816,3,3.0
1817,5,5.0
1818,5,5.0
1819,4,4.0
1820,6,6.0
1821,1,1.0
1822,1,1.0
1823,1,1.0
1824,7,7.0
1825,3,3.0
1826,3,3.0
1827,5,5.0
1828,14,39.0
1829,5,5.0
1830,6,6.0
1831,6,6.0
1832,6,6.0
1833,2,2.0
1834,12,12.0
1835,10,10.0
1836,1,1.0
1837,1,1.0
1838,24,24.0
1839,6,6.0
1840,6,6.0
1841,3,3.0
1842,6,6.0
1843,2,2.0
1844,10,10.0
1845,5,5.0
1846,5,5.0
1847,5,5.0
1848,14,28.0
1849,5,5.0
1850,1,1.0
1851,1,1.0
1852,1,1.0
1853,1,1.0
1854,1,1.0
1855,1,1.0
1856,1,1.0
1857,1,1.0
1858,2,2.0
1859,2,2.0
1860,7,7.0
1861,12,12.0
1862,12,12.0
1863,13,13.0
1864,10,10.0
1865,10,10.0
1866,10,10.0
1867,1,1.0
1868,1,1.0
1869,14,34.0
1870,3,3.0
1871,5,5.0
1872,5,5.0
1873,5,5.0
1874,14,37.0
1875,5,5.0
1876,4,4.0
1877,1,1.0
1878,1,1.0
1879,13,13.0
1880,3,3.0
1881,2,2.0
1882,2,2.0
1883,10,10.0
1884,1,1.0
1885,1,1.0
1886,1,1.0
1887,1,1.0
1888,1,1.0
1889,1,1.0
1890,27,27.0
1891,15,15.0
1892,15,15.0
1893,6,6.0
1894,20,20.0
1895,28,28.0
1896,5,5.0
1897,5,5.0
1898,1,1.0
1899,1,1.0
1900,1,1.0
1901,1,1.0
1902,5,5.0
1903,5,5.0
1904,6,6.0
1905,10,10.0
1906,12,12.0
1907,10,10.0
1908,13,13.0
1909,1,1.0
1910,15,15.0
1911,18,18.0
1912,5,5.0
1913,6,6.0
1914,1,1.0
1915,4,4.0
1916,4,4.0
1917,8,8.0
1918,6,6.0
1919,9,9.0
1920,1,1.0
1921,1,1.0
1922,1,1.0
1923,1,1.0
1924,12,12.0
1925,3,3.0
1926,3,3.0
1927,6,6.0
1928,13,13.0
1929,5,5.0
1930,3,3.0
1931,1,1.0
1932,1,1.0
1933,1,1.0
1934,4,4.0
1935,1,1.0
1936,1,1.0
1937,1,1.0
1938,1,1.0
1939,1,1.0
1940,1,1.0
1941,2,2.0
1942,5,5.0
1943,6,6.0
1944,6,6.0
1945,6,6.0
1946,12,12.0
1947,12,12.0
1948,1,1.0
1949,1,1.0
1950,18,18.0
1951,18,18.0
1952,5,5.0
1953,5,5.0
1954,4,4.0
1955,1,1.0
1956,1,1.0
1957,1,1.0
1958,1,1.0
1959,3,3.0
1960,13,13.0
1961,13,13.0
1962,5,5.0
1963,12,12.0
1964,10,10.0
1965,1,1.0
1966,24,24.0
1967,12,12.0
1968,13,13.0
1969,10,10.0
1970,6,6.0
1971,1,1.0
1972,1,1.0
1973,1,1.0
1974,1,1.0
1975,1,1.0
1976,1,1.0
1977,1,1.0
1978,1,1.0
1979,1,1.0
1980,2,2.0
1981,2,2.0
1982,3,3.0
1983,5,5.0
1984,6,6.0
1985,6,6.0
1986,6,6.0
1987,8,8.0
1988,12,12.0
1989,10,10.0
1990,10,10.0
1991,1,1.0
1992,1,1.0
1993,13,13.0
1994,1,1.0
1995,17,17.0
1996,7,7.0
1997,1,1.0
1998,5,5.0
1999,6,6.0
2000,2,2.0
2001,2,2.0
2002,1,1.0
2003,1,1.0
2004,1,1.0
2005,17,17.0
2006,15,15.0
2007,4,4.0
2008,12,12.0
2009,13,13.0
2010,5,5.0
2011,1,1.0
2012,6,6.0
2013,4,4.0
2014,2,2.0
2015,1,1.0
2016,1,1.0
2017,1,1.0
2018,1,1.0
2019,1,1.0
2020,2,2.0
2021,3,3.0
2022,3,3.0
2023,4,4.0
2024,5,5.0
2025,5,5.0
2026,6,6.0
2027,7,7.0
2028,12,12.0
2029,12,12.0
2030,10,10.0
2031,1,1.0
2032,1,1.0
2033,13,13.0
2034,13,13.0
2035,16,16.0
2036,3,3.0
2037,3,3.0
2038,2,2.0
2039,7,7.0
2040,5,5.0
2041,1,1.0
2042,1,1.0
2043,1,1.0
2044,1,1.0
2045,1,1.0
2046,1,1.0
2047,1,1.0
2048,1,1.0
2049,13,13.0
2050,4,4.0
2051,3,3.0
2052,6,6.0
2053,10,10.0
2054,10,10.0
2055,1,1.0
2056,1,1.0
2057,1,1.0
2058,1,1.0
2059,1,1.0
2060,18,18.0
2061,6,6.0
2062,6,6.0
2063,8,8.0
2064,20,20.0
2065,6,6.0
2066,6,6.0
2067,2,2.0
2068,13,13.0
2069,5,5.0
2070,5,5.0
2071,1,1.0
2072,1,1.0
2073,6,6.0
2074,1,1.0
2075,1,1.0
2076,1,1.0
2077,1,1.0
2078,1,1.0
2079,1,1.0
2080,1,1.0
2081,6,6.0
2082,6,6.0
2083,6,6.0
2084,10,10.0
2085,10,10.0
2086,1,1.0
2087,1,1.0
2088,15,15.0
2089,3,3.0
2090,3,3.0
2091,2,2.0
2092,1,1.0
2093,1,1.0
2094,1,1.0
2095,1,1.0
2096,13,13.0
2097,5,5.0
2098,6,6.0
2099,1,1.0
2100,1,1.0
2101,17,17.0
2102,17,17.0
2103,6,6.0
2104,3,3.0
2105,2,2.0
2106,5,5.0
2107,5,5.0
2108,5,5.0
2109,1,1.0
2110,1,1.0
2111,1,1.0
2112,6,6.0
2113,1,1.0
2114,1,1.0
2115,1,1.0
2116,1,1.0
2117,1,1.0
2118,1,1.0
2119,1,1.0
2120,1,1.0
2121,1,1.0
2122,1,1.0
2123,2,2.0
2124,3,3.0
2125,3,3.0
2126,3,3.0
2127,4,4.0
2128,4,4.0
2129,4,4.0
2130,5,5.0
2131,6,6.0
2132,12,12.0
2133,12,12.0
2134,1,1.0
2135,3,3.0
2136,2,2.0
2137,17,17.0
2138,5,5.0
2139,5,5.0
2140,1,1.0
2141,1,1.0
2142,1,1.0
2143,1,1.0
2144,3,3.0
2145,4,4.0
2146,4,4.0
2147,5,5.0
2148,5,5.0
2149,5,5.0
2150,2,2.0
2151,2,2.0
2152,1,1.0
2153,1,1.0
2154,1,1.0
2155,1,1.0
2156,1,1.0
2157,1,1.0
2158,1,1.0
2159,19,19.0
2160,4,4.0
2161,12,12.0
2162,3,3.0
2163,6,6.0
2164,10,10.0
2165,1,1.0
2166,1,1.0
2167,6,6.0
2168,6,6.0
2169,1,1.0
2170,1,1.0
2171,2,2.0
2172,2,2.0
2173,2,2.0
2174,4,4.0
2175,5,5.0
2176,5,5.0
2177,5,5.0
2178,5,5.0
2179,6,6.0
2180,11,11.0
2181,12,12.0
2182,10,10.0
2183,1,1.0
2184,1,1.0
2185,15,15.0
2186,3,3.0
2187,1,1.0
2188,1,1.0
2189,1,1.0
2190,1,1.0
2191,1,1.0
2192,5,5.0
2193,5,5.0
2194,5,5.0
2195,6,6.0
2196,1,1.0
2197,18,18.0
2198,12,12.0
2199,12,12.0
2200,10,10.0
2201,5,5.0
2202,5,5.0
2203,5,5.0
2204,1,1.0
2205,1,1.0
2206,2,2.0
2207,1,1.0
2208,1,1.0
2209,2,2.0
2210,2,2.0
2211,3,3.0
2212,5,5.0
2213,5,5.0
2214,10,10.0
2215,1,1.0
2216,13,13.0
2217,15,15.0
2218,15,15.0
2219,3,3.0
2220,18,18.0
2221,5,5.0
2222,5,5.0
2223,1,1.0
2224,1,1.0
2225,1,1.0
2226,1,1.0
2227,1,1.0
2228,1,1.0
2229,1,1.0
2230,1,1.0
2231,1,1.0
2232,16,16.0
2233,20,20.0
2234,4,4.0
2235,4,4.0
2236,3,3.0
2237,3,3.0
2238,5,5.0
2239,5,5.0
2240,5,5.0
2241,2,2.0
2242,23,23.0
2243,10,10.0
2244,1,1.0
2245,1,1.0
2246,4,4.0
2247,3,3.0
2248,2,2.0
2249,5,5.0
2250,5,5.0
2251,5,5.0
2252,1,1.0
2253,1,1.0
2254,1,1.0
2255,1,1.0
2256,1,1.0
2257,1,1.0
2258,1,1.0
2259,1,1.0
2260,1,1.0
2261,3,3.0
2262,5,5.0
2263,6,6.0
2264,6,6.0
2265,6,6.0
2266,6,6.0
2267,13,13.0
2268,1,1.0
2269,13,13.0
2270,1,1.0
2271,1,1.0
2272,1,1.0
2273,15,15.0
2274,15,15.0
2275,16,16.0
2276,2,2.0
2277,5,5.0
2278,1,1.0
2279,1,1.0
2280,1,1.0
2281,3,3.0
2282,5,5.0
2283,5,5.0
2284,5,5.0
2285,6,6.0
2286,6,6.0
2287,6,6.0
2288,6,6.0
2289,6,6.0
2290,1,1.0
2291,1,1.0
2292,1,1.0
2293,1,1.0
2294,1,1.0
2295,1,1.0
2296,1,1.0
2297,4,4.0
2298,11,11.0
2299,2,2.0
2300,5,5.0
2301,5,5.0
2302,5,5.0
2303,1,1.0
2304,6,6.0
2305,1,1.0
2306,1,1.0
2307,1,1.0
2308,1,1.0
2309,1,1.0
2310,1,1.0
2311,1,1.0
2312,5,5.0
2313,6,6.0
2314,12,12.0
2315,10,10.0
2316,13,13.0
2317,15,15.0
2318,3,3.0
2319,1,1.0
2320,1,1.0
2321,1,1.0
2322,3,3.0
2323,4,4.0
2324,5,5.0
2325,6,6.0
2326,6,6.0
2327,1,1.0
2328,1,1.0
2329,1,1.0
2330,1,1.0
2331,1,1.0
2332,1,1.0
2333,24,24.0
2334,11,11.0
2335,11,11.0
2336,2,2.0
2337,13,13.0
2338,13,13.0
2339,5,5.0
2340,5,5.0
2341,2,2.0
2342,1,1.0
2343,1,1.0
2344,1,1.0
2345,1,1.0
2346,1,1.0
2347,1,1.0
2348,1,1.0
2349,1,1.0
2350,2,2.0
2351,3,3.0
2352,4,4.0
2353,4,4.0
2354,5,5.0
2355,7,7.0
2356,12,12.0
2357,1,1.0
2358,15,15.0
2359,3,3.0
2360,17,17.0
2361,6,6.0
2362,1,1.0
2363,1,1.0
2364,1,1.0
2365,1,1.0
2366,1,1.0
2367,1,1.0
2368,1,1.0
2369,1,1.0
2370,12,12.0
2371,1,1.0
2372,1,1.0
2373,1,1.0
2374,1,1.0
2375,1,1.0
2376,1,1.0
2377,1,1.0
2378,1,1.0
2379,1,1.0
2380,1,1.0
2381,7,7.0
2382,4,4.0
2383,3,3.0
2384,3,3.0
2385,13,13.0
2386,5,5.0
2387,5,5.0
2388,5,5.0
2389,5,5.0
2390,5,5.0
2391,1,1.0
2392,1,1.0
2393,1,1.0
2394,1,1.0
2395,1,1.0
2396,6,6.0
2397,1,1.0
2398,1,1.0
2399,1,1.0
2400,1,1.0
2401,1,1.0
2402,2,2.0
2403,3,3.0
2404,3,3.0
2405,3,3.0
2406,4,4.0
2407,4,4.0
2408,5,5.0
2409,5,5.0
2410,5,5.0
2411,1,1.0
2412,1,1.0
2413,15,15.0
2414,15,15.0
2415,3,3.0
2416,1,1.0
2417,1,1.0
2418,13,13.0
2419,13,13.0
2420,3,3.0
2421,5,5.0
2422,5,5.0
2423,6,6.0
2424,2,2.0
2425,16,16.0
2426,1,1.0
2427,1,1.0
2428,24,24.0
2429,3,3.0
2430,13,13.0
2431,13,13.0
2432,1,1.0
2433,6,6.0
2434,7,7.0
2435,1,1.0
2436,1,1.0
2437,1,1.0
2438,1,1.0
2439,1,1.0
2440,1,1.0
2441,1,1.0
2442,1,1.0
2443,2,2.0
2444,3,3.0
2445,5,5.0
2446,6,6.0
2447,12,12.0
2448,13,13.0
2449,13,13.0
2450,2,2.0
2451,5,5.0
2452,1,1.0
2453,1,1.0
2454,1,1.0
2455,13,13.0
2456,13,13.0
2457,7,7.0
2458,4,4.0
2459,8,8.0
2460,3,3.0
2461,5,5.0
2462,5,5.0
2463,1,1.0
2464,1,1.0
2465,1,1.0
2466,14,41.0
2467,15,15.0
2468,6,6.0
2469,8,8.0
2470,2,2.0
2471,13,13.0
2472,13,13.0
2473,10,10.0
2474,6,6.0
2475,6,6.0
2476,2,2.0
2477,1,1.0
2478,1,1.0
2479,1,1.0
2480,1,1.0
2481,1,1.0
2482,4,4.0
2483,4,4.0
2484,5,5.0
2485,5,5.0
2486,6,6.0
2487,8,8.0
2488,12,12.0
2489,10,10.0
2490,2,2.0
2491,7,7.0
2492,5,5.0
2493,4,4.0
2494,6,6.0
2495,1,1.0
2496,1,1.0
2497,1,1.0
2498,3,3.0
2499,13,13.0
2500,8,8.0
2501,3,3.0
2502,5,5.0
2503,5,5.0
2504,10,10.0
2505,1,1.0
2506,1,1.0
2507,1,1.0
2508,1,1.0
2509,1,1.0
2510,1,1.0
2511,1,1.0
2512,11,11.0
2513,10,10.0
2514,10,10.0
2515,5,5.0
2516,5,5.0
2517,5,5.0
2518,5,5.0
2519,5,5.0
2520,5,5.0
2521,1,1.0
2522,1,1.0
2523,1,1.0
2524,1,1.0
2525,1,1.0
2526,1,1.0
2527,1,1.0
2528,1,1.0
2529,1,1.0
2530,2,2.0
2531,4,4.0
2532,5,5.0
2533,5,5.0
2534,12,12.0
2535,1,1.0
2536,15,15.0
2537,3,3.0
2538,2,2.0
2539,5,5.0
2540,1,1.0
2541,1,1.0
2542,1,1.0
2543,1,1.0
2544,16,16.0
2545,5,5.0
2546,5,5.0
2547,2,2.0
2548,1,1.0
2549,1,1.0
2550,1,1.0
2551,1,1.0
2552,24,24.0
2553,18,18.0
2554,13,13.0
2555,10,10.0
2556,5,5.0
2557,5,5.0
2558,1,1.0
2559,1,1.0
2560,1,1.0
2561,1,1.0
2562,1,1.0
2563,1,1.0
2564,1,1.0
2565,2,2.0
2566,5,5.0
2567,5,5.0
2568,5,5.0
2569,5,5.0
2570,6,6.0
2571,6,6.0
2572,6,6.0
2573,10,10.0
2574,10,10.0
2575,10,10.0
2576,1,1.0
2577,13,13.0
2578,13,13.0
2579,1,1.0
2580,1,1.0
2581,1,1.0
2582,15,15.0
2583,4,4.0
2584,6,6.0
2585,1,1.0
2586,1,1.0
2587,11,11.0
2588,8,8.0
2589,5,5.0
2590,10,10.0
2591,1,1.0
2592,1,1.0
2593,1,1.0
2594,1,1.0
2595,1,1.0
2596,1,1.0
2597,1,1.0
2598,1,1.0
2599,2,2.0
2600,10,10.0
2601,10,10.0
2602,5,5.0
2603,2,2.0
2604,1,1.0
2605,1,1.0
2606,1,1.0
2607,1,1.0
2608,1,1.0
2609,3,3.0
2610,6,6.0
2611,6,1.0
2612,12,12.0
2613,12,12.0
2614,1,1.0
2615,1,1.0
2616,1,1.0
2617,2,2.0
2618,5,5.0
2619,5,5.0
2620,6,6.0
2621,1,1.0
2622,1,1.0
2623,1,1.0
2624,1,1.0
2625,1,1.0
2626,1,1.0
2627,1,1.0
2628,13,13.0
2629,5,5.0
2630,5,5.0
2631,6,6.0
2632,9,9.0
2633,10,10.0
2634,1,1.0
2635,1,1.0
2636,1,1.0
2637,1,1.0
2638,14,33.0
2639,18,18.0
2640,8,8.0
2641,3,3.0
2642,6,6.0
2643,2,2.0
2644,2,2.0
2645,13,13.0
2646,5,5.0
2647,1,1.0
2648,1,1.0
2649,1,1.0
2650,6,6.0
2651,1,1.0
2652,1,1.0
2653,1,1.0
2654,1,1.0
2655,3,3.0
2656,3,3.0
2657,3,3.0
2658,4,4.0
2659,4,4.0
2660,4,4.0
2661,5,5.0
2662,5,5.0
2663,6,6.0
2664,6,6.0
2665,11,11.0
2666,12,12.0
2667,13,13.0
2668,1,1.0
2669,15,15.0
2670,1,1.0
2671,1,1.0
2672,1,1.0
2673,1,1.0
2674,1,1.0
2675,5,5.0
2676,6,6.0
2677,2,2.0
2678,23,23.0
2679,1,1.0
2680,1,1.0
2681,1,1.0
2682,24,24.0
2683,16,16.0
2684,18,18.0
2685,4,4.0
2686,12,12.0
2687,3,3.0
2688,3,3.0
2689,3,3.0
2690,13,13.0
2691,13,13.0
2692,10,10.0
2693,5,5.0
2694,5,5.0
2695,1,1.0
2696,1,1.0
2697,1,1.0
2698,1,1.0
2699,1,1.0
2700,1,1.0
2701,2,2.0
2702,2,2.0
2703,4,4.0
2704,4,4.0
2705,5,5.0
2706,5,5.0
2707,6,6.0
2708,6,6.0
2709,6,6.0
2710,12,12.0
2711,12,12.0
2712,10,10.0
2713,1,1.0
2714,13,13.0
2715,13,13.0
2716,1,1.0
2717,3,3.0
2718,6,6.0
2719,1,1.0
2720,1,1.0
2721,1,1.0
2722,13,13.0
2723,2,2.0
2724,1,1.0
2725,1,1.0
2726,18,18.0
2727,6,6.0
2728,12,12.0
2729,6,6.0
2730,2,2.0
2731,13,13.0
2732,10,10.0
2733,5,5.0
2734,1,1.0
2735,1,1.0
2736,1,1.0
2737,6,6.0
2738,1,1.0
2739,1,1.0
2740,1,1.0
2741,1,1.0
2742,2,2.0
2743,3,3.0
2744,5,5.0
2745,6,6.0
2746,6,6.0
2747,7,7.0
2748,10,10.0
2749,12,12.0
2750,12,12.0
2751,10,10.0
2752,13,13.0
2753,15,15.0
2754,3,3.0
2755,18,18.0
2756,4,4.0
2757,4,4.0
2758,1,1.0
2759,1,1.0
2760,1,1.0
2761,1,1.0
2762,1,1.0
2763,5,5.0
2764,5,5.0
2765,5,5.0
2766,6,6.0
2767,2,2.0
2768,10,10.0
2769,1,1.0
2770,1,1.0
2771,1,1.0
2772,1,1.0
2773,4,4.0
2774,20,20.0
2775,2,2.0
2776,10,10.0
2777,5,5.0
2778,1,1.0
2779,1,1.0
2780,1,1.0
2781,1,1.0
2782,1,1.0
2783,2,2.0
2784,2,2.0
2785,3,3.0
2786,4,4.0
2787,5,5.0
2788,5,5.0
2789,5,5.0
2790,6,6.0
2791,6,6.0
2792,11,11.0
2793,12,12.0
2794,12,12.0
2795,13,13.0
2796,1,1.0
2797,1,1.0
2798,3,3.0
2799,3,3.0
2800,7,7.0
2801,6,6.0
2802,1,1.0
2803,1,1.0
2804,1,1.0
2805,20,20.0
2806,4,4.0
2807,3,3.0
2808,6,6.0
2809,6,6.0
2810,2,2.0
2811,2,2.0
2812,10,10.0
2813,1,1.0
2814,1,1.0
2815,1,1.0
2816,15,15.0
2817,15,15.0
2818,6,6.0
2819,6,6.0
2820,12,12.0
2821,12,12.0
2822,11,11.0
2823,20,20.0
2824,6,6.0
2825,2,2.0
2826,10,10.0
2827,5,5.0
2828,5,5.0
2829,5,5.0
2830,5,5.0
2831,1,1.0
2832,1,1.0
2833,6,6.0
2834,2,2.0
2835,7,7.0
2836,1,1.0
2837,1,1.0
2838,1,1.0
2839,1,1.0
2840,1,1.0
2841,1,1.0
2842,1,1.0
2843,1,1.0
2844,3,3.0
2845,3,3.0
2846,4,4.0
2847,5,5.0
2848,6,6.0
2849,6,6.0
2850,12,12.0
2851,13,13.0
2852,1,1.0
2853,2,2.0
2854,5,5.0
2855,5,5.0
2856,1,1.0
2857,1,1.0
2858,16,16.0
2859,3,3.0
2860,5,5.0
2861,10,10.0
2862,1,1.0
2863,6,6.0
2864,6,6.0
2865,12,12.0
2866,12,12.0
2867,3,3.0
2868,9,9.0
2869,5,5.0
2870,1,1.0
2871,1,1.0
2872,1,1.0
2873,1,1.0
2874,1,1.0
2875,1,1.0
2876,1,1.0
2877,2,2.0
2878,12,12.0
2879,12,12.0
2880,10,10.0
2881,1,1.0
2882,1,1.0
2883,1,1.0
2884,2,2.0
2885,18,18.0
2886,4,4.0
2887,6,6.0
2888,1,1.0
2889,1,1.0
2890,1,1.0
2891,1,1.0
2892,1,1.0
2893,1,1.0
2894,1,1.0
2895,13,13.0
2896,13,13.0
2897,3,3.0
2898,3,3.0
2899,2,2.0
2900,2,2.0
2901,12,12.0
2902,10,10.0
2903,10,10.0
2904,1,1.0
2905,7,7.0
2906,11,11.0
2907,3,3.0
2908,6,6.0
2909,10,10.0
2910,1,1.0
2911,6,6.0
2912,1,1.0
2913,1,1.0
2914,3,3.0
2915,3,3.0
2916,3,3.0
2917,6,6.0
2918,6,6.0
2919,3,3.0
2920,1,1.0
2921,1,1.0
2922,1,1.0
2923,4,4.0
2924,3,3.0
2925,12,12.0
2926,1,1.0
2927,1,1.0
2928,1,1.0
2929,18,18.0
2930,6,6.0
2931,12,12.0
2932,3,3.0
2933,6,6.0
2934,6,6.0
2935,13,13.0
2936,5,5.0
2937,6,6.0
2938,1,1.0
2939,1,1.0
2940,1,1.0
2941,1,1.0
2942,1,1.0
2943,1,1.0
2944,4,4.0
2945,4,4.0
2946,4,4.0
2947,5,5.0
2948,5,5.0
2949,5,5.0
2950,6,6.0
2951,6,6.0
2952,7,7.0
2953,11,11.0
2954,11,11.0
2955,10,10.0
2956,2,2.0
2957,5,5.0
2958,1,1.0
2959,1,1.0
2960,1,1.0
2961,1,1.0
2962,1,1.0
2963,1,1.0
2964,1,1.0
2965,7,7.0
2966,4,4.0
2967,8,8.0
2968,5,5.0
2969,1,1.0
2970,1,1.0
2971,1,1.0
2972,1,1.0
2973,4,4.0
2974,6,6.0
2975,12,12.0
2976,6,6.0
2977,2,2.0
2978,2,2.0
2979,10,10.0
2980,5,5.0
2981,5,5.0
2982,1,1.0
2983,6,6.0
2984,6,6.0
2985,1,1.0
2986,1,1.0
2987,1,1.0
2988,1,1.0
2989,3,3.0
2990,3,3.0
2991,5,5.0
2992,6,6.0
2993,10,10.0
2994,12,12.0
2995,10,10.0
2996,10,10.0
2997,13,13.0
2998,3,3.0
2999,3,3.0
3000,2,2.0
3001,5,5.0
3002,1,1.0
3003,4,4.0
3004,4,4.0
3005,3,3.0
3006,5,5.0
3007,6,6.0
3008,6,6.0
3009,12,12.0
3010,1,1.0
3011,6,6.0
3012,6,6.0
3013,6,6.0
3014,12,12.0
3015,3,3.0
3016,3,3.0
3017,6,6.0
3018,13,13.0
3019,5,5.0
3020,5,5.0
3021,1,1.0
3022,1,1.0
3023,1,1.0
3024,1,1.0
3025,1,1.0
3026,1,1.0
3027,1,1.0
3028,1,1.0
3029,1,1.0
3030,1,1.0
3031,1,1.0
3032,2,2.0
3033,3,3.0
3034,4,4.0
3035,4,4.0
3036,5,5.0
3037,5,5.0
3038,6,6.0
3039,6,6.0
3040,7,7.0
3041,7,7.0
3042,10,10.0
3043,10,10.0
3044,18,18.0
3045,1,1.0
3046,1,1.0
3047,1,1.0
3048,1,1.0
3049,1,1.0
3050,1,1.0
3051,5,5.0
3052,6,6.0
3053,12,12.0
3054,23,23.0
3055,1,1.0
3056,1,1.0
3057,1,1.0
3058,1,1.0
3059,1,1.0
3060,1,1.0
3061,27,27.0
3062,7,7.0
3063,12,12.0
3064,13,13.0
3065,3,3.0
3066,1,1.0
3067,6,6.0
3068,1,1.0
3069,1,1.0
3070,1,1.0
3071,1,1.0
3072,1,1.0
3073,1,1.0
3074,2,2.0
3075,5,5.0
3076,6,6.0
3077,6,6.0
3078,8,8.0
3079,1,1.0
3080,1,1.0
3081,1,1.0
3082,3,3.0
3083,3,3.0
3084,17,17.0
3085,5,5.0
3086,5,5.0
3087,1,1.0
3088,1,1.0
3089,1,1.0
3090,1,1.0
3091,1,1.0
3092,1,1.0
3093,1,1.0
3094,3,3.0
3095,13,13.0
3096,4,4.0
3097,5,5.0
3098,5,5.0
3099,2,2.0
3100,12,12.0
3101,9,9.0
3102,10,10.0
3103,1,1.0
3104,1,1.0
3105,1,1.0
3106,1,1.0
3107,18,18.0
3108,27,27.0
3109,6,6.0
3110,11,11.0
3111,8,8.0
3112,13,13.0
3113,5,5.0
3114,5,5.0
3115,5,5.0
3116,5,5.0
3117,1,1.0
3118,1,1.0
3119,1,1.0
3120,1,1.0
3121,1,1.0
3122,1,1.0
3123,1,1.0
3124,1,1.0
3125,2,2.0
3126,4,4.0
3127,4,4.0
3128,6,6.0
3129,6,6.0
3130,9,9.0
3131,8,8.0
3132,12,12.0
3133,12,12.0
3134,3,3.0
3135,2,2.0
3136,2,2.0
3137,5,5.0
3138,5,5.0
3139,5,5.0
3140,3,3.0
3141,13,13.0
3142,20,20.0
3143,5,5.0
3144,6,6.0
3145,6,6.0
3146,6,6.0
3147,23,23.0
3148,1,1.0
3149,1,1.0
3150,24,24.0
3151,17,17.0
3152,7,7.0
3153,6,6.0
3154,12,12.0
3155,3,3.0
3156,5,5.0
3157,5,5.0
3158,5,5.0
3159,1,1.0
3160,1,1.0
3161,1,1.0
3162,2,2.0
3163,2,2.0
3164,1,1.0
3165,1,1.0
3166,1,1.0
3167,1,1.0
3168,2,2.0
3169,2,2.0
3170,3,3.0
3171,5,5.0
3172,5,5.0
3173,6,6.0
3174,1,1.0
3175,1,1.0
3176,3,3.0
3177,5,5.0
3178,5,5.0
3179,6,6.0
3180,1,1.0
3181,1,1.0
3182,1,1.0
3183,13,13.0
3184,4,4.0
3185,5,5.0
3186,5,5.0
3187,12,12.0
3188,12,12.0
3189,9,9.0
3190,1,1.0
3191,1,1.0
3192,1,1.0
3193,26,26.0
3194,27,27.0
3195,17,17.0
3196,9,9.0
3197,5,5.0
3198,5,5.0
3199,5,5.0
3200,1,1.0
3201,1,1.0
3202,1,1.0
3203,1,1.0
3204,1,1.0
3205,1,1.0
3206,1,1.0
3207,2,2.0
3208,2,2.0
3209,3,3.0
3210,4,4.0
3211,6,6.0
3212,6,6.0
3213,12,12.0
3214,13,13.0
3215,1,1.0
3216,1,1.0
